title,year,genres,duration,directors,actors,rating
tt1504320,2010,"Biography, Drama, History",118,nm0393799,"nm0000147, nm0000307, nm0001394",8.0
tt1375666,2010,"Action, Adventure, Sci-Fi",148,nm0634240,"nm0000138, nm0330687, nm0680983, nm1987321",8.8
tt0071973,1974,"Action, Drama, Romance",102,nm0417745,"nm0001792, nm0001842, nm0268187",5.4
tt0096870,1989,Comedy,99,nm0106928,"nm0949350, nm0001191, nm0488506, nm8313776",1.8
tt0065724,1970,Drama,98,nm0706182,"nm0000197, nm0000947, nm0124100",7.5
tt1241258,2010,"Mystery, Thriller",74,nm2036781,"nm2446529, nm3033094, nm2072839",3.3
tt0002199,1912,"Biography, Drama",60,nm0646058,"nm0087381, nm0245769, nm0310155",5.7
tt3201640,2018,"Action, Drama, Sci-Fi",95,nm1587778,"nm0671567, nm0135221, nm6076321",5.8
tt0056117,1962,"Comedy, Drama, Romance",112,"nm0624535, nm0657509","nm0001141, nm0002001, nm0637660",5.7
tt3346224,2015,"Drama, Thriller",112,nm1230603,"nm9807324, nm0372176, nm0935653",5.7
tt3186318,2013,"Drama, Thriller",99,nm0133773,"nm0666739, nm0000496, nm5946818",6.1
tt0435670,2007,"Crime, Drama, Fantasy",102,nm0333060,"nm0154226, nm1760272, nm0001315",6.2
tt6217306,2018,"Drama, Fantasy, Horror",130,nm2153088,"nm1405398, nm0253355, nm6184528",6.3
tt0043782,1951,"Crime, Drama, Thriller",84,nm0548529,"nm0001072, nm0001766, nm0129894, nm0001989, nm0211460",6.7
tt0084477,1982,"Comedy, Crime",93,nm2770237,"nm0641939, nm0000457, nm0573299, nm0235228",5.3
tt2719796,2013,"Action, Comedy, Romance",105,nm0817335,"nm1133169, nm2596847, nm3618801",5.6
tt0318155,2003,"Animation, Adventure, Comedy",93,"nm0001102, nm0325196","nm0000409, nm0001184",5.7
tt0048711,1955,Western,86,nm0924065,"nm0001055, nm0837959, nm0172620",5.5
tt2316810,2013,Drama,108,nm0186610,"nm0001136, nm0000991, nm2089090, nm0377291",6.1
tt0085546,1981,Comedy,96,nm0522604,"nm0158678, nm0259799, nm0250616, nm0298514",5.0
tt0022335,1931,"Crime, Drama",73,nm0920074,"nm0533108, nm0007219, nm0363753",7.0
tt0194519,2000,Comedy,85,nm0788526,"nm0236547, nm0788526, nm0424329",6.7
tt0064409,1969,"Drama, Western",101,nm0441914,"nm0001229, nm0427700, nm0001347",6.3
tt0473308,2007,"Comedy, Drama, Romance",108,nm0791248,"nm0005392, nm0277213, nm0385644, nm0005438",7.0
tt5427194,2018,"Drama, Sport",101,nm1968080,nm0000166,6.5
tt3697954,2014,Drama,88,nm0924684,"nm0569337, nm0178746, nm3065524",4.8
tt1772240,2011,"Horror, Mystery, Sci-Fi",86,nm1018426,"nm1406239, nm0654197, nm0730455",5.2
tt3794354,2020,"Action, Adventure, Comedy",99,nm1733778,"nm2355635, nm0005188, nm0000120, nm1754366, nm1269723",6.5
tt0061439,1967,"Adventure, Fantasy, Musical",179,nm0517597,"nm10468913, nm0000603, nm0626259",6.6
tt4486986,2016,"Drama, Mystery, Romance",109,nm0286975,"nm0515116, nm0164809, nm1501738, nm2087841",5.4
tt3172532,2015,"Comedy, Drama, Romance",102,nm1716636,"nm2525790, nm1414153, nm1325419, nm0002907",6.9
tt5161376,2016,"Comedy, Horror",84,nm3601272,"nm4122028, nm7204387, nm6478666, nm5078893",3.8
tt0106469,1993,"Crime, Drama",180,nm0000431,"nm0152082, nm0001963, nm0000973",8.0
tt0055580,1961,Drama,91,nm0149366,"nm0265697, nm0774799",5.5
tt1798148,2011,"Drama, Horror, Sci-Fi",82,nm4244612,"nm2280521, nm2906361",3.6
tt1198053,2007,Horror,90,nm1616043,"nm9827876, nm2948559, nm2947832",3.1
tt0109042,1994,"Comedy, Drama, Romance",88,nm0331989,"nm0000775, nm0001615, nm0612750, nm0276363",4.5
tt0026787,1935,"Comedy, Romance",80,"nm0341486, nm0002030","nm0001076, nm0599910",6.0
tt1505901,2009,"Comedy, Drama",95,nm2529949,"nm1033057, nm0579828",4.6
tt0034424,1942,"Adventure, Comedy",67,nm0921288,"nm0491048, nm0001316",6.5
tt2213346,2012,"Animation, Family",62,nm0862911,"nm0029617, nm0104787, nm1525717, nm0209035",6.4
tt0023335,1932,"Crime, Mystery",76,nm0747844,"nm0007220, nm0605904, nm0521937",6.6
tt0116225,1996,"Action, Adventure, Sci-Fi",101,nm0000118,"nm0000621, nm0000114, nm0001228",5.8
tt0113161,1995,"Comedy, Crime, Thriller",105,nm0001756,"nm0000237, nm0000432, nm0000623, nm0000362",6.9
tt0025134,1934,"Adventure, Drama",78,nm0001124,"nm0001055, nm0550912",6.2
tt5117484,2017,"Comedy, Drama",85,"nm7629684, nm1672561","nm6746820, nm7527512, nm5074497, nm0971596",3.7
tt5673432,2017,"Comedy, Drama",86,nm8106825,"nm3060391, nm6749843, nm3042403",5.9
tt0072597,1975,"Crime, Drama, Thriller",95,nm0957263,"nm0073970, nm0671725, nm0747479, nm0480367",5.2
tt0248845,2001,"Comedy, Drama, Music",95,nm0593463,"nm0593463, nm0794896, nm0871136",7.7
tt0466899,2006,"Drama, Sci-Fi, Thriller",93,nm0515761,"nm0318110, nm0924684, nm0235948",4.9
tt0084745,1982,"Horror, Sci-Fi",91,nm0000127,"nm0431139, nm0000105, nm0936403",5.4
tt0139499,1994,"Comedy, Romance",104,nm0936803,"nm0087257, nm4720384, nm0147885",4.4
tt0025391,1935,"Drama, Horror, Sci-Fi",63,"nm0294266, nm0003373","nm0828668, nm0933773, nm0387753",3.9
tt0081485,1980,Comedy,86,nm0675479,"nm0611898, nm0001839, nm0563983",6.6
tt0190520,1986,"Adventure, Sci-Fi, Thriller",87,nm0548059,"nm0719612, nm0235779, nm0705426, nm0308054",3.6
tt0246677,2002,"Crime, Drama, Romance",97,nm0878756,"nm0000949, nm0000610, nm0320969, nm0733625",7.0
tt0834899,2008,Comedy,85,nm2337423,"nm0070810, nm1703159, nm2338337",4.8
tt0027985,1936,"Comedy, Romance",77,nm0337586,"nm0000795, nm0107575, nm0822034",6.5
tt0022353,1931,"Action, Drama, War",90,nm0285713,"nm0639563, nm0504374, nm0548056, nm0446943, nm0405220",5.8
tt0084756,1982,"Action, Thriller",90,nm0145309,"nm0001019, nm0000157, nm0213374, nm0485878",6.0
tt0348836,2003,"Horror, Mystery, Thriller",98,nm0440913,"nm0000932, nm0000375",5.8
tt0026209,1934,Horror,62,nm0624714,"nm0096152, nm0398139",3.6
tt1800246,2014,"Comedy, Romance",94,nm3230448,"nm1374980, nm1886602, nm0430107, nm1782299",6.1
tt1087431,2007,"Action, Crime, Thriller",78,nm2648766,"nm2648766, nm2751878, nm2763859",1.4
tt0064617,1969,"Drama, Horror",93,nm0320637,"nm0001771, nm0001859, nm0911847",5.8
tt0186719,2000,Drama,87,nm0420619,"nm0347957, nm0431332, nm0047248",4.7
tt3461828,2014,"Action, Comedy",96,nm0007082,"nm1310709, nm1593505, nm0880181, nm0104376",4.4
tt0071671,1974,"Adventure, Family, Fantasy",93,nm0829038,"nm0366935, nm0801786",6.3
tt0055793,1962,"Adventure, Drama, Family",89,nm0865709,"nm0682074, nm0668171, nm0312783",6.3
tt5253282,2017,"Comedy, Drama",99,nm0900820,"nm0799777, nm3843467, nm0000365",6.8
tt0039581,1947,"Crime, Drama, Film-Noir",101,nm0514822,"nm0000020, nm0000895, nm0001637, nm0245304",6.6
tt1114740,2009,"Action, Comedy, Crime",91,nm0139867,"nm0416673, nm1218757, nm1724323, nm2263115",5.2
tt1448762,2010,"Crime, Drama, Thriller",88,nm1436930,"nm1310016, nm0004761",4.3
tt0078880,1980,"Crime, Horror, Thriller",78,nm0957263,"nm0425288, nm0073970, nm0569074",4.9
tt1590764,2013,"Comedy, Drama, Family",93,nm1006419,"nm0001718, nm0000352, nm0001744, nm0737533",4.7
tt0871016,2006,Adventure,88,nm1734184,"nm1398776, nm0000920, nm1700769",4.9
tt0112814,1995,"Action, Drama, Thriller",95,nm0056492,"nm0023130, nm0043144, nm0043498",5.2
tt1631783,2012,"Comedy, Drama",99,nm0268403,"nm0355024, nm1182011, nm0909578, nm0130282",5.1
tt3367686,2015,"Action, Horror, Mystery",89,nm0040630,"nm0518715, nm0001108, nm0001418",3.3
tt0068621,1972,"Sci-Fi, Horror",59,nm0371080,"nm0447868, nm0572800, nm0227647",4.0
tt0119142,1997,Comedy,115,nm0818465,"nm4558737, nm0000263, nm0761587",5.8
tt0102279,1991,"Drama, Sci-Fi",99,nm0725379,"nm0073871, nm0934463, nm0001315, nm0295488",6.4
tt0045789,1953,"Adventure, Comedy, Crime",86,nm0523893,"nm0640307, nm0241009, nm0516876, nm0346927, nm0364203",6.7
tt0034526,1942,"Comedy, War",71,nm0833965,"nm0802325, nm0482121, nm0799982",6.3
tt0271885,2002,Drama,101,nm0333060,"nm0000491, nm0000648, nm0001624",5.9
tt0078873,1980,"Music, Drama",90,nm0518579,"nm0000962, nm0375176",4.9
tt1987680,2017,"Comedy, Drama",126,nm1139726,"nm2067181, nm0186505, nm0000173",6.9
tt1592209,2010,"Drama, Horror, Sci-Fi",100,nm0335489,"nm3261194, nm3399799, nm4076353",3.0
tt0054885,1961,"Comedy, Musical, Romance",133,nm0467396,"nm0477088, nm0793363, nm0284538",7.0
tt0059637,1966,"Comedy, Action, Thriller",72,nm0824306,"nm0104887, nm0370827",4.4
tt0357158,2003,"Comedy, Romance",90,nm1060915,"nm1060915, nm0570165, nm1336867",6.0
tt0018455,1927,"Drama, Romance",94,nm0003638,"nm0639563, nm1068510, nm0515272",8.1
tt0048115,1956,"Action, Adventure, Drama",77,nm0591142,"nm0852710, nm0808780, nm0139792, nm0761339",5.9
tt0050192,1957,"Romance, Western",92,nm0235066,"nm0000042, nm0562920, nm0639529",6.3
tt4420040,2017,"Horror, Mystery, Thriller",85,nm4043618,"nm0000514, nm0566572, nm0001575",4.3
tt0100504,1991,"Comedy, Music",95,nm5912728,"nm0000397, nm0513271, nm0001862, nm0724084",5.0
tt0075265,1976,"Drama, Music, Romance",139,nm0682757,"nm0000659, nm0001434, nm0000997, nm0164339, nm0373627",6.2
tt2081194,2013,"Comedy, Horror",86,nm0431172,"nm0703939, nm0919616, nm0001223, nm0000144",4.3
tt0352277,2004,"Biography, Drama, Music",125,nm0005563,"nm0000177, nm0000171, nm0000596, nm0573618",6.6
tt0376136,2011,"Comedy, Drama",119,nm0732430,"nm0000136, nm0001173, nm0728346, nm1720028",6.2
tt0052354,1959,"Drama, Thriller, War",93,nm0002087,"nm0078940, nm0191966",6.8
tt0825346,2007,"Comedy, Romance",90,nm0770942,"nm0001853, nm0199823, nm0090225, nm2324237",4.7
tt1013860,2010,"Action, Comedy, Crime",108,nm1083489,"nm0746125, nm1715194, nm0403134",5.1
tt10275080,2020,Action,101,nm4677501,"nm3860771, nm8541403, nm6889182",1.7
tt0118768,1997,Drama,123,nm0000136,"nm0000136, nm0000008, nm0068382",6.3
tt0126908,1998,Comedy,96,nm0798717,"nm0005467, nm0575198",5.8
tt0042389,1950,"Action, Adventure, Romance",77,nm0208111,"nm0001119, nm0338901, nm0001276",5.6
tt0137799,1998,"Action, Adventure, Drama",93,nm0397565,"nm0000662, nm0569226, nm0001785, nm0000494",5.7
tt1312222,2011,"Drama, Thriller",101,nm0400194,"nm0001575, nm0000297, nm0005258",4.5
tt0034204,1941,"Comedy, Mystery",71,nm0782597,"nm0606998, nm0550782, nm0807252",6.5
tt0093843,1988,"Comedy, Romance, Sci-Fi",88,nm0006639,"nm0001143, nm0329301, nm0944018, nm0065980, nm0000236",5.7
tt0117060,1996,"Action, Adventure, Thriller",110,nm0000361,"nm0000129, nm0000685, nm0000322",7.1
tt3016748,2019,"Drama, Horror, Mystery",89,nm1270033,"nm1013003, nm0930898",3.5
tt0110443,1995,"Adventure, Comedy, Family",95,nm0145309,"nm0001834, nm0000461, nm0081759, nm0086379",6.3
tt0024808,1934,"Comedy, Music, Romance",77,nm0550892,"nm0007223, nm0269647, nm0593333",5.7
tt2387543,2012,Thriller,90,nm1047021,"nm2239942, nm3552626",6.0
tt0495861,1973,"Crime, Mystery, Thriller",80,"nm5569508, nm0826952","nm0817955, nm0144053, nm2113888",5.1
tt5390066,2017,"Comedy, Drama, Romance",96,nm1591542,"nm0356017, nm1405398, nm0000153, nm2957696",5.3
tt0031838,1939,Western,65,nm0782947,"nm0101956, nm0370797, nm0939591",7.2
tt5436228,2017,"Biography, Drama, History",101,nm1264352,"nm1567113, nm2106801",6.6
tt0398842,2006,"Adventure, Drama",99,nm0557857,"nm0786136, nm0470981, nm0915637",4.9
tt0092288,1986,"Action, Thriller, Horror",89,nm0557789,"nm0386457, nm0549526, nm0727810, nm0791140, nm0141212",5.1
tt0041643,1949,Western,78,nm0712639,"nm0534972, nm0001983, nm0290190",6.4
tt0125971,1999,"Comedy, Drama, Romance",96,nm0180912,"nm0004999, nm0094231, nm0000970, nm0492220",6.4
tt1018818,2008,"Comedy, Crime, Mystery",93,nm1843195,"nm0059215, nm1107127, nm0000246",6.2
tt7957314,2019,Drama,95,nm1733017,"nm4331196, nm0628827, nm1187181, nm0005026",5.9
tt1535110,2011,"Comedy, Romance",93,nm1087263,"nm3660842, nm2264356, nm2697371, nm3476426, nm3241446",4.6
tt0063808,1968,"Comedy, Drama, Music",97,nm0790395,"nm0001859, nm2550073, nm0890215",6.0
tt0091012,1987,"Action, Adventure, Sci-Fi",85,nm0379391,"nm0636280, nm0906250, nm0665913",4.2
tt0443494,2005,"Family, Comedy",86,nm0355453,"nm1480150, nm7046121, nm2572812",2.9
tt0096734,1989,"Comedy, Mystery, Thriller",102,nm0001102,"nm0000158, nm0001136, nm0000402, nm0000397",6.9
tt1027862,2008,"Comedy, Drama",120,nm0827750,"nm0000126, nm1630992, nm1745736",6.1
tt5663298,2017,"Drama, Music, Thriller",100,"nm1968306, nm0356924","nm5341634, nm4708805, nm2953979",5.6
tt0102793,1991,"Action, Drama, Sport",100,"nm0612671, nm0414910","nm0933314, nm0285768, nm0613741",4.9
tt0155267,1999,"Crime, Romance, Thriller",113,nm0001532,"nm0000112, nm0000623, nm0001459, nm0001262",6.8
tt0042352,1950,"Crime, Drama, Thriller",95,nm1444462,"nm0000026, nm0001207",6.7
tt0114489,1995,"Action, Drama, Thriller",90,nm0007128,"nm0001154, nm0846480",4.3
tt0032215,1940,Horror,62,nm0631438,"nm0000472, nm0942979",4.6
tt2644980,2012,Comedy,108,"nm0153774, nm0275284","nm0005499, nm0272479, nm0700577",6.4
tt1523972,2011,"Comedy, Drama",100,"nm2598931, nm0132843","nm0132843, nm2598931, nm0581365, nm0267659, nm0518715",6.0
tt0020364,1929,"Comedy, Romance",63,nm0840042,"nm0001966, nm0000795, nm1491268, nm0646829, nm0783041",6.0
tt0463984,2006,Western,99,nm0006853,"nm0028865, nm0122385",4.5
tt0085276,1983,"Action, Drama, Romance",100,nm0564319,"nm0000152, nm0438585, nm0582586, nm0752636",5.9
tt0082156,1981,"Biography, Drama, Romance",120,nm0434211,"nm0685494, nm0001096, nm0000442",5.8
tt0120157,1998,"Action, Drama, Sci-Fi",99,nm0027271,"nm0000621, nm0001462, nm0005042",6.0
tt0091993,1986,"Adventure, Family, Sci-Fi",107,nm0934863,"nm0001009, nm0000670, nm0000593, nm0779467",5.7
tt0117826,1996,"Comedy, Fantasy, Horror",87,nm0012155,"nm0440885, nm0588224, nm0000143",5.4
tt0483631,2006,Comedy,93,nm0301428,"nm1227152, nm0219752, nm2058848, nm1036889, nm1564069",3.4
tt0118064,1996,"Comedy, Drama",100,nm0001241,"nm0000538, nm0641525, nm0752557, nm0745339",6.7
tt0049446,1956,"Adventure, Crime, Drama",90,nm0001537,"nm0001537, nm0000058, nm0001647",5.9
tt0043792,1951,"Comedy, Drama, Romance",101,nm0500552,"nm0000074, nm0526184, nm0394244",7.4
tt0398037,2004,Thriller,86,"nm0259847, nm1093616","nm0044318, nm0004743",5.4
tt2403029,2013,"Comedy, Sci-Fi",83,"nm0294997, nm0783536","nm2118666, nm2421367, nm2301213",3.2
tt10579992,2019,Comedy,89,nm3774181,"nm1727367, nm0877203, nm4524783, nm5853531",6.5
tt2201548,2013,"Drama, Romance",75,nm4227232,"nm2698115, nm4311291, nm1989927",4.8
tt5579982,2017,Family,84,nm2500541,"nm0005442, nm0000608, nm1404488",5.6
tt0030182,1938,"Musical, Romance, Western",121,nm0502752,"nm0531776, nm0248904, nm0682074",6.4
tt1754736,2015,"Comedy, Drama",81,nm1641315,"nm2411015, nm0424848, nm1488410, nm0211559",5.8
tt0246890,2002,Drama,91,nm0066034,"nm0781218, nm0530249",5.0
tt2102500,2012,"Comedy, Romance",94,nm4669962,"nm0091553, nm1922787, nm3196681, nm4757670",4.3
tt0065596,1970,Western,82,nm0823630,"nm0566947, nm0301130",3.3
tt0492962,2006,Drama,116,"nm0009127, nm0056030","nm6150457, nm6150470, nm6150469, nm6150464",4.6
tt0268253,2002,"Crime, Drama",100,nm5914474,"nm0357557, nm0338872, nm0001652",4.9
tt0111252,1994,"Comedy, Drama",100,nm0751102,"nm0001111, nm0914491, nm0376770",6.2
tt3091138,2015,"Drama, Sport",109,nm1846164,"nm0005551, nm0241870, nm5459852",5.3
tt0097027,1989,"Crime, Drama, War",113,nm0000361,"nm0000150, nm0000576",7.1
tt5667650,2019,Drama,96,nm4899218,"nm4887855, nm0000929, nm2740647",5.2
tt0043570,1951,"Action, Adventure, Crime",69,nm0075318,"nm0919321, nm0603672, nm0378028, nm0847939",6.3
tt0049121,1956,"Adventure, Biography, Western",76,"nm0304431, nm0735879","nm1253986, nm0001033",4.7
tt2601260,2015,"Horror, Sci-Fi, Thriller",90,nm2768373,"nm0442053, nm4792649, nm5445007, nm3068318",4.9
tt2404555,2013,Drama,120,nm0561813,"nm2957696, nm2377903, nm4495300",5.5
tt0069039,1972,"Comedy, Musical",123,nm0529723,"nm0057253, nm0218745, nm0363959",5.3
tt0086005,1983,"Adventure, Drama",105,nm0050597,"nm0001747, nm0001133, nm0411814, nm0429786",7.5
tt0026142,1935,"Comedy, Musical, Romance",99,nm0045800,"nm0694090, nm0000951, nm0579663",6.4
tt0475989,2006,"Crime, Horror, Thriller",90,nm1986022,"nm0692061, nm0378880, nm0765493",4.1
tt4956376,2017,Drama,104,nm5604086,"nm5809259, nm5103945, nm3022685, nm2234158",7.3
tt0059190,1965,"Adventure, Drama",99,nm0328486,"nm0000578, nm0001902, nm0401434",6.8
tt1096991,2008,Horror,87,nm0225712,"nm0001794, nm0307726",4.7
tt4131800,2017,"Animation, Adventure, Comedy",99,nm2149505,"nm1868320, nm1289434, nm0155693",6.1
tt4501454,2015,"Comedy, Drama, Romance",103,nm1032521,"nm0000215, nm0126284",6.3
tt0046936,1954,"Adventure, Western",111,nm0202681,"nm0000042, nm0198241",6.4
tt0076516,1977,"Drama, Horror, Thriller",95,nm0167195,"nm0000833, nm0018808, nm0795711, nm0035866",6.1
tt1748197,2011,"Action, Crime, Drama",85,nm0348389,"nm1265067, nm0000202",4.4
tt1869724,2011,Animation,84,nm1199513,"nm3592238, nm1546347, nm4509078, nm3614118",4.5
tt0048744,1955,"Romance, War, Western",92,nm1302358,"nm0001983, nm0001859, nm0738042, nm0130407",5.7
tt6018306,2017,"Comedy, Drama, War",125,nm0000500,"nm0186505, nm0000401, nm0136797",6.9
tt0020929,1930,"Comedy, Musical",78,nm0342417,"nm0492557, nm0810000, nm0522281",5.5
tt0251308,2001,Thriller,93,nm0413469,"nm0000644, nm0382216, nm0000530, nm0433268",5.0
tt0308905,2004,"Action, Comedy, Romance",99,nm0427637,"nm0923529, nm0117022, nm0593711, nm0004861",3.9
tt2509850,2014,"Comedy, Romance",107,nm0492909,"nm0000424, nm2036197, nm4690786",6.2
tt2959536,2015,"Fantasy, Horror, Thriller",100,nm1626413,"nm0492345, nm3621308, nm1584324, nm2133798, nm4704568",4.0
tt0086960,1984,"Action, Comedy, Crime",105,nm0000976,"nm0000552, nm0001662",7.3
tt0200280,1983,"Comedy, Sci-Fi",71,"nm0593243, nm0164967","nm0067049, nm0074400, nm0135131",4.6
tt1486846,2011,"Drama, Fantasy, Horror",100,nm1937259,"nm2762065, nm2088699, nm1966028, nm1417931",5.1
tt1454468,2013,"Drama, Sci-Fi, Thriller",91,nm0190859,"nm0000113, nm0000123, nm0000438, nm1241511",7.7
tt0135169,1947,"Comedy, Musical",70,nm0502567,"nm0601954, nm0808132, nm0930496",5.8
tt0074281,1976,"Comedy, Drama, Romance",97,nm0776319,"nm0228853, nm0422221, nm0004886",6.2
tt0054457,1960,"Action, Romance, Western",95,nm0165412,"nm0520437, nm0565277, nm0793363, nm0868123",7.1
tt2633076,2014,"Drama, Horror, Mystery",85,nm4106259,"nm0505971, nm4705966, nm0325975",5.7
tt4791276,2018,"Action, Drama, Thriller",70,nm5403004,"nm5403004, nm6916945",4.8
tt1835955,2012,"Drama, Horror, Mystery",101,nm1142688,"nm1002664, nm0378932",5.3
tt0119931,1998,"Mystery, Thriller",91,nm0152284,"nm0000494, nm0371660, nm0000449",5.3
tt0097216,1989,"Comedy, Drama",120,nm0000490,"nm0000732, nm0001115",7.9
tt1492728,2011,Drama,95,nm2845464,"nm2830688, nm2218291, nm2986332",2.0
tt0039438,1947,"Drama, Mystery, Romance",83,nm0505610,"nm0751426, nm0002048, nm0128377, nm0086198",6.3
tt0424136,2005,"Drama, Thriller",104,nm1720541,"nm9807324, nm0680983, nm0644897",7.1
tt0200027,2001,"Biography, Comedy, Drama",132,nm0001508,"nm0000106, nm0001872",6.5
tt0055946,1962,"Adventure, Comedy, Fantasy",92,nm0355256,"nm0355246, nm0543330, nm0001423",2.2
tt2723576,2014,Drama,91,nm2178754,"nm1926861, nm3571592, nm3052532",4.9
tt0275182,2001,Drama,94,nm0735504,"nm0715768, nm0404924",6.3
tt0327597,2009,"Animation, Drama, Family",100,nm0783139,"nm0266824, nm0000159, nm0766837",7.7
tt0116250,1996,"Biography, Drama, History",135,nm0662029,"nm0000187, nm0000104, nm0000596",6.3
tt0084739,1982,Horror,85,nm0730586,"nm0396451, nm0758692",5.8
tt0062317,1968,Drama,91,nm0504496,"nm0929374, nm0600930, nm0738512",4.7
tt0041481,1949,"Drama, War",88,nm0733476,"nm0179786, nm0250066, nm0000978",6.9
tt0071249,1974,"Action, Crime, Drama",112,nm0001603,"nm0643105, nm0891835, nm0916434",7.5
tt0077636,1978,Drama,107,nm0496746,"nm0000063, nm0000302",5.4
tt0035970,1943,"Drama, Romance, War",73,nm0681635,"nm0000747, nm0214168, nm0002503",6.6
tt0025611,1934,"Drama, Romance",77,nm0502752,"nm0000909, nm0550912, nm0132742",5.5
tt0023230,1932,"Comedy, Mystery, Thriller",66,nm0045800,"nm0000951, nm0107575, nm0356073",6.1
tt0019690,1929,"Comedy, Crime, Mystery",75,nm0478441,"nm0035877, nm0001479, nm0668391, nm0098424, nm0783041",5.4
tt0294413,2001,"Drama, Comedy",85,nm0811237,"nm0835045, nm0005439, nm0003115",4.4
tt0290145,2002,Drama,96,nm0597673,"nm0000657, nm0115671",6.5
tt0057709,1963,"Drama, War",84,nm0528927,"nm0001983, nm0000904, nm0001395",5.3
tt1016090,2010,"Horror, Romance, Thriller",88,nm0070482,"nm0541909, nm0861491, nm0541908",5.9
tt0033265,1940,"Action, Crime, Drama",64,nm0940453,"nm0942039, nm0485704, nm0002117",5.2
tt1015474,2008,"Horror, Thriller",94,nm1356268,"nm0000301, nm0256297",4.7
tt1858524,2012,Comedy,99,"nm4050491, nm3895605","nm0541082, nm3136573, nm1476591",6.5
tt0057608,1963,"Horror, Mystery, Romance",120,nm0758508,"nm0001637, nm0001982, nm1134407",6.8
tt9354944,2019,"Comedy, Romance",84,"nm0524190, nm7664678","nm2796745, nm3381295, nm0126284",6.1
tt0113999,1996,"Action, Thriller",100,"nm0934483, nm0027044","nm0098372, nm0668271, nm0462116",5.3
tt0081207,1980,"Comedy, Drama, Family",96,nm0082300,"nm0538485, nm0000284, nm0000369",7.1
tt0104549,1992,"Crime, Drama, Mystery",124,nm0732430,"nm4156567, nm0000448",6.3
tt0095314,1988,Horror,77,nm0796133,"nm1256292, nm0487444, nm0051036",2.6
tt0053182,1959,"Drama, Musical, Romance",138,"nm0695937, nm0541149","nm0001627, nm0199268, nm0002035",7.1
tt0481519,2007,"Drama, Thriller, War",95,nm1166154,"nm0157915, nm0207218, nm0270451",5.0
tt0384573,2005,Drama,90,nm0755531,"nm1472845, nm0461446, nm0427728, nm0004999",6.3
tt0110137,1994,"Comedy, Drama, Romance",110,nm0723685,"nm0005478, nm0608012, nm0235336, nm0877270, nm0068599",6.5
tt0023896,1933,"Comedy, Drama, Romance",78,nm0384276,"nm7398228, nm0401729, nm0580916",5.9
tt0347369,2004,"Comedy, Mystery",90,nm0419884,"nm0001737, nm0393660",5.5
tt0117157,1996,Action,90,nm0871456,"nm0000874, nm0065942, nm0001470, nm0232067, nm0642522",4.9
